date,journey_id,device,marketing_channel,sessions,journey_starts,journey_completions,lead_submits,self_service_successes,revenue_proxy,calls_deflected,bounce_rate,measurement_quality,identity_match_rate,beacon_loss_rate
2026-01-02,JRN010,desktop,paid_search,586,491,116,5,116,2088,25,0.1669,64.9,0.7357,0.0399
2026-01-02,JRN010,desktop,email,420,295,76,8,76,1368,26,0.2128,63.28,0.7441,0.03
2026-01-02,JRN010,desktop,direct,553,444,132,15,132,2376,25,0.1819,62.86,0.737,0.0239
2026-01-02,JRN010,mobile_web,organic_search,792,618,141,10,141,2538,31,0.2536,66.12,0.7624,0.0277
2026-01-02,JRN010,mobile_web,paid_search,613,484,75,7,75,1350,31,0.2234,61.95,0.762,0.0315
2026-01-02,JRN010,mobile_web,email,372,287,64,5,64,1152,14,0.3083,67.05,0.787,0.0194
2026-01-02,JRN010,mobile_web,direct,516,414,69,7,69,1242,20,0.2556,69.33,0.7709,0.0106
2026-01-02,JRN010,mobile_app,organic_search,173,131,34,2,34,612,14,0.1744,63.86,0.7685,0.0344
2026-01-02,JRN010,mobile_app,paid_search,120,95,16,1,16,288,6,0.1627,62.36,0.7294,0.0288
2026-01-02,JRN010,mobile_app,email,97,75,26,2,26,468,6,0.2242,64.33,0.7316,0.02
2026-01-02,JRN010,mobile_app,direct,117,84,21,2,21,378,5,0.1626,66.33,0.736,0.0288
2026-01-02,JRN011,desktop,organic_search,213,102,3,3,0,930,0,0.2283,48,0.7418,0.0459
2026-01-02,JRN011,desktop,paid_search,177,84,2,2,0,620,0,0.2019,48,0.7043,0.0524
2026-01-02,JRN011,desktop,email,132,54,3,3,0,930,0,0.2548,48.66,0.7419,0.0384
2026-01-02,JRN011,desktop,direct,137,57,2,2,0,620,0,0.2154,48,0.6976,0.0547
2026-01-02,JRN011,mobile_web,organic_search,233,103,3,3,0,930,0,0.3234,49.35,0.7507,0.0238
2026-01-02,JRN011,mobile_web,paid_search,164,67,1,1,0,310,0,0.2985,48.71,0.7396,0.0465
2026-01-02,JRN011,mobile_web,email,139,71,3,3,0,930,0,0.3575,49.24,0.7934,0.0252
2026-01-02,JRN011,mobile_web,direct,163,67,2,2,0,620,0,0.3189,48,0.7061,0.0508
2026-01-02,JRN011,mobile_app,organic_search,44,22,0,0,0,0,0,0.2316,48.78,0.785,0.0341
2026-01-02,JRN011,mobile_app,paid_search,36,18,0,0,0,0,0,0.2358,48,0.748,0.0446
2026-01-02,JRN011,mobile_app,email,27,12,0,0,0,0,0,0.204,49.55,0.7393,0.0183
2026-01-02,JRN011,mobile_app,direct,37,18,0,0,0,0,0,0.2644,48,0.7567,0.0532
2026-01-02,JRN012,desktop,organic_search,320,162,9,0,9,576,2,0.258,53.2,0.9145,0.0166
2026-01-02,JRN012,desktop,paid_search,222,97,4,0,4,256,1,0.1918,54.09,0.8346,0.0487
2026-01-02,JRN012,desktop,email,150,64,4,0,4,256,1,0.2385,55.75,0.9048,0.031
2026-01-02,JRN012,desktop,direct,227,101,6,0,6,384,1,0.175,54.74,0.8792,0.0369
2026-01-02,JRN012,mobile_web,organic_search,323,148,7,0,7,448,2,0.3374,51.93,0.8801,0.0402
2026-01-02,JRN012,mobile_web,paid_search,241,102,4,0,4,256,1,0.3534,56.33,0.9131,0.0355
2026-01-02,JRN012,mobile_web,email,156,82,5,0,5,320,2,0.2611,56.62,0.9097,0.0205
2026-01-02,JRN012,mobile_web,direct,210,107,6,0,6,384,1,0.3251,52.98,0.8641,0.028
2026-01-02,JRN012,mobile_app,organic_search,55,25,1,0,1,64,0,0.176,57.75,0.9212,0.0282
2026-01-02,JRN012,mobile_app,paid_search,46,21,1,0,1,64,0,0.2274,50.81,0.8863,0.0324
2026-01-02,JRN012,mobile_app,email,37,19,1,0,1,64,0,0.2403,52.36,0.8932,0.0305
2026-01-02,JRN012,mobile_app,direct,49,21,1,0,1,64,0,0.1949,53.72,0.8628,0.0229
2026-01-03,JRN001,desktop,organic_search,640,392,30,2,30,3780,5,0.2483,64.98,0.8928,0.0217
2026-01-03,JRN001,desktop,paid_search,401,217,18,1,18,2268,4,0.1698,63.97,0.8867,0.0329
2026-01-03,JRN001,desktop,email,320,163,17,1,17,2142,4,0.2514,68.22,0.8889,0.0118
2026-01-03,JRN001,desktop,direct,472,279,24,1,24,3024,9,0.1964,67.19,0.9024,0.0124
2026-01-03,JRN001,mobile_web,organic_search,595,353,27,2,27,3402,10,0.288,71.0,0.9221,0.0208
2026-01-03,JRN001,mobile_web,paid_search,465,250,13,0,13,1638,2,0.2826,70.31,0.9109,0.0361
2026-01-03,JRN001,mobile_web,email,368,186,14,1,14,1764,5,0.2846,68.54,0.9283,0.0168
2026-01-03,JRN001,mobile_web,direct,407,196,15,1,15,1890,3,0.3275,70.96,0.9228,0.0172
2026-01-03,JRN001,mobile_app,organic_search,129,64,4,0,4,504,0,0.2026,67.16,0.8854,0.0177
2026-01-03,JRN001,mobile_app,paid_search,100,46,4,0,4,504,0,0.2157,67.61,0.895,0.0344
2026-01-03,JRN001,mobile_app,email,65,39,4,0,4,504,0,0.2246,66.47,0.8596,0.0278
2026-01-03,JRN001,mobile_app,direct,96,46,4,0,4,504,1,0.2129,68.6,0.9035,0.0184
2026-01-03,JRN002,desktop,organic_search,851,583,128,14,128,12544,39,0.1598,75.11,0.8988,0.0074
2026-01-03,JRN002,desktop,paid_search,517,403,90,4,90,8820,39,0.1445,74.77,0.864,0.0235
2026-01-03,JRN002,desktop,email,461,352,88,8,88,8624,24,0.1831,76.54,0.9191,0.011
2026-01-03,JRN002,desktop,direct,566,444,116,11,116,11368,49,0.1887,76.19,0.9318,0.0128
2026-01-03,JRN002,mobile_web,organic_search,956,687,140,10,140,13720,44,0.2903,75.18,0.8911,0.0104
2026-01-03,JRN002,mobile_web,paid_search,640,512,81,9,81,7938,29,0.2744,77.62,0.8798,0.0233
2026-01-03,JRN002,mobile_web,email,487,354,78,5,78,7644,17,0.2432,76.04,0.9051,0.0066
2026-01-03,JRN002,mobile_web,direct,546,366,71,3,71,6958,22,0.2603,75.28,0.8903,0.0112
2026-01-03,JRN002,mobile_app,organic_search,162,106,22,1,22,2156,4,0.1725,75.57,0.936,0.0104
2026-01-03,JRN002,mobile_app,paid_search,111,81,17,0,17,1666,6,0.1602,73.42,0.9094,0.0286
2026-01-03,JRN002,mobile_app,email,99,67,17,1,17,1666,4,0.1675,75.95,0.9123,0.0168
2026-01-03,JRN002,mobile_app,direct,106,72,15,1,15,1470,5,0.1801,80.73,0.8807,0.0081
2026-01-03,JRN003,desktop,organic_search,316,180,25,2,25,1850,6,0.1611,67.53,0.9065,0.0121
2026-01-03,JRN003,desktop,paid_search,236,131,11,0,11,814,2,0.2359,62.83,0.8742,0.0487
2026-01-03,JRN003,desktop,email,189,126,20,2,20,1480,8,0.219,64.21,0.9267,0.02
2026-01-03,JRN003,desktop,direct,241,127,15,0,15,1110,4,0.2292,62.42,0.885,0.0313
2026-01-03,JRN003,mobile_web,organic_search,425,287,31,3,31,2294,7,0.3386,61.03,0.9112,0.0163
2026-01-03,JRN003,mobile_web,paid_search,290,169,16,1,16,1184,6,0.2647,59.6,0.9106,0.0342
2026-01-03,JRN003,mobile_web,email,195,128,16,1,16,1184,7,0.2631,63.58,0.8957,0.0281
2026-01-03,JRN003,mobile_web,direct,280,150,16,1,16,1184,6,0.2675,61.91,0.9226,0.0216
2026-01-03,JRN003,mobile_app,organic_search,68,43,5,0,5,370,1,0.1617,61.13,0.8575,0.0371
2026-01-03,JRN003,mobile_app,paid_search,47,31,2,0,2,148,0,0.2132,63.92,0.9099,0.0304
2026-01-03,JRN003,mobile_app,email,39,24,3,0,3,222,1,0.1824,63.61,0.8831,0.0304
2026-01-03,JRN003,mobile_app,direct,51,33,5,0,5,370,1,0.17,65.01,0.919,0.0219
2026-01-03,JRN004,desktop,organic_search,249,214,88,3,88,3344,34,0.0901,88.28,0.9306,0.0103
2026-01-03,JRN004,desktop,paid_search,204,175,58,5,58,2204,20,0.1115,87.15,0.8849,0.0199
2026-01-03,JRN004,desktop,email,131,112,69,7,69,2622,23,0.136,89.03,0.8981,0.0059
2026-01-03,JRN004,desktop,direct,204,175,81,7,81,3078,22,0.1455,83.81,0.9333,0.0044
2026-01-03,JRN004,mobile_web,organic_search,316,271,119,11,119,4522,23,0.1778,84.81,0.8914,0.0064
2026-01-03,JRN004,mobile_web,paid_search,211,181,61,5,61,2318,16,0.27,87.1,0.8682,0.0213
2026-01-03,JRN004,mobile_web,email,141,121,64,7,64,2432,22,0.2447,86.31,0.9141,0.0068
2026-01-03,JRN004,mobile_web,direct,187,160,55,2,55,2090,22,0.2072,87.2,0.891,0.0102
2026-01-03,JRN004,mobile_app,organic_search,574,493,267,28,267,10146,63,0.0928,89.17,0.906,0.0047
2026-01-03,JRN004,mobile_app,paid_search,358,307,121,9,121,4598,46,0.1596,82.36,0.908,0.0191
2026-01-03,JRN004,mobile_app,email,243,208,113,10,113,4294,30,0.1812,87.34,0.8994,0.007
2026-01-03,JRN004,mobile_app,direct,398,342,199,13,199,7562,71,0.1008,89.2,0.9153,0.0046
2026-01-03,JRN005,desktop,organic_search,247,212,58,2,58,1276,14,0.1367,68.69,0.8973,0.0212
2026-01-03,JRN005,desktop,paid_search,199,165,54,4,54,1188,20,0.1656,74.37,0.8669,0.0243
2026-01-03,JRN005,desktop,email,132,113,36,1,36,792,10,0.137,68.77,0.9127,0.0132
2026-01-03,JRN005,desktop,direct,171,147,51,2,51,1122,12,0.2078,71.53,0.8821,0.0143
2026-01-03,JRN005,mobile_web,organic_search,334,287,82,4,82,1804,17,0.226,68.91,0.8553,0.026
2026-01-03,JRN005,mobile_web,paid_search,220,189,53,3,53,1166,17,0.255,72.71,0.9144,0.0262
2026-01-03,JRN005,mobile_web,email,152,130,38,3,38,836,9,0.2809,69.34,0.8926,0.0273
2026-01-03,JRN005,mobile_web,direct,232,199,50,3,50,1100,12,0.2983,73.0,0.9261,0.0145
2026-01-03,JRN005,mobile_app,organic_search,67,57,20,1,20,440,4,0.1227,72.06,0.8852,0.0229
2026-01-03,JRN005,mobile_app,paid_search,44,36,10,0,10,220,2,0.1853,70.71,0.9076,0.0211
2026-01-03,JRN005,mobile_app,email,32,27,9,0,9,198,3,0.1922,70.8,0.8709,0.0156
2026-01-03,JRN005,mobile_app,direct,36,30,11,1,11,242,4,0.1588,72.62,0.8757,0.0115
2026-01-03,JRN006,desktop,organic_search,469,266,20,20,3,3640,0,0.2051,59.28,0.7327,0.0177
2026-01-03,JRN006,desktop,paid_search,327,192,13,13,1,2366,0,0.1996,60.28,0.7669,0.0396
2026-01-03,JRN006,desktop,email,280,154,12,12,2,2184,0,0.1789,62.65,0.7585,0.027
2026-01-03,JRN006,desktop,direct,313,143,10,10,1,1820,0,0.2594,58.62,0.7364,0.0321
2026-01-03,JRN006,mobile_web,organic_search,492,255,12,12,2,2184,0,0.2672,55.49,0.7564,0.0374
2026-01-03,JRN006,mobile_web,paid_search,366,166,6,6,0,1092,0,0.2832,59.09,0.7138,0.0486
2026-01-03,JRN006,mobile_web,email,241,135,7,7,0,1274,0,0.3032,57.28,0.7305,0.0304
2026-01-03,JRN006,mobile_web,direct,337,169,8,8,1,1456,0,0.3195,59.58,0.7597,0.0356
2026-01-03,JRN006,mobile_app,organic_search,113,56,3,3,0,546,0,0.1714,61.95,0.7521,0.0132
2026-01-03,JRN006,mobile_app,paid_search,70,39,2,2,0,364,0,0.2136,60.82,0.7195,0.0506
2026-01-03,JRN006,mobile_app,email,55,24,2,2,0,364,0,0.1986,60.42,0.801,0.0177
2026-01-03,JRN006,mobile_app,direct,73,37,2,2,0,364,0,0.1835,58.85,0.803,0.0165
2026-01-03,JRN007,desktop,organic_search,172,92,4,4,0,1840,0,0.196,49.08,0.9174,0.0204
2026-01-03,JRN007,desktop,paid_search,159,77,2,2,0,920,0,0.2128,53.49,0.8538,0.0349
2026-01-03,JRN007,desktop,email,112,51,2,2,0,920,0,0.237,49.38,0.8433,0.048
2026-01-03,JRN007,desktop,direct,161,74,3,3,0,1380,0,0.2166,48.4,0.8737,0.0446
2026-01-03,JRN007,mobile_web,organic_search,217,114,5,5,0,2300,0,0.2865,48,0.9023,0.0389
2026-01-03,JRN007,mobile_web,paid_search,150,64,2,2,0,920,0,0.3303,50.1,0.8344,0.0513
2026-01-03,JRN007,mobile_web,email,125,57,2,2,0,920,0,0.2726,51.01,0.9128,0.036
2026-01-03,JRN007,mobile_web,direct,154,86,3,3,0,1380,0,0.2844,54.9,0.9257,0.0212
2026-01-03,JRN007,mobile_app,organic_search,48,26,1,1,0,460,0,0.2449,49.79,0.9139,0.0198
2026-01-03,JRN007,mobile_app,paid_search,30,15,0,0,0,0,0,0.2312,48,0.8696,0.0538
2026-01-03,JRN007,mobile_app,email,25,14,1,1,0,460,0,0.2433,54.92,0.9349,0.015
2026-01-03,JRN007,mobile_app,direct,26,13,0,0,0,0,0,0.1913,53.26,0.9077,0.0375
2026-01-03,JRN008,desktop,organic_search,414,218,20,20,3,4880,0,0.1997,54.74,0.859,0.022
2026-01-03,JRN008,desktop,paid_search,259,129,12,12,1,2928,0,0.2283,55.64,0.9027,0.0333
2026-01-03,JRN008,desktop,email,235,136,14,14,2,3416,0,0.2575,57.53,0.8982,0.0195
2026-01-03,JRN008,desktop,direct,309,160,13,13,1,3172,0,0.2414,55.77,0.8653,0.0266
2026-01-03,JRN008,mobile_web,organic_search,378,202,17,17,2,4148,0,0.2875,53.92,0.8717,0.0226
2026-01-03,JRN008,mobile_web,paid_search,268,136,10,10,1,2440,0,0.2949,55.46,0.8515,0.037
2026-01-03,JRN008,mobile_web,email,257,162,16,16,1,3904,0,0.3425,58.45,0.862,0.0324
2026-01-03,JRN008,mobile_web,direct,292,180,12,12,1,2928,0,0.346,56.35,0.9096,0.0381
2026-01-03,JRN008,mobile_app,organic_search,83,42,4,4,0,976,0,0.178,56.38,0.8794,0.0132
2026-01-03,JRN008,mobile_app,paid_search,71,38,4,4,0,976,0,0.2158,56.32,0.8659,0.0389
2026-01-03,JRN008,mobile_app,email,40,24,2,2,0,488,0,0.1746,56.5,0.8999,0.0155
2026-01-03,JRN008,mobile_app,direct,67,39,4,4,0,976,0,0.1984,57.1,0.8703,0.0305
2026-01-03,JRN009,desktop,organic_search,249,143,16,1,16,1376,2,0.2246,73.5,0.8826,0.0102
2026-01-03,JRN009,desktop,paid_search,175,117,14,0,14,1204,4,0.2189,74.78,0.8683,0.0214
2026-01-03,JRN009,desktop,email,114,66,11,0,11,946,3,0.2509,74.62,0.8726,0.0181
2026-01-03,JRN009,desktop,direct,165,114,19,2,19,1634,6,0.1838,76.96,0.8979,0.0198
2026-01-03,JRN009,mobile_web,organic_search,278,167,17,1,17,1462,7,0.2844,74.45,0.904,0.0165
2026-01-03,JRN009,mobile_web,paid_search,185,111,14,0,14,1204,2,0.2774,76.17,0.8852,0.0246
2026-01-03,JRN009,mobile_web,email,136,75,10,0,10,860,4,0.3177,72.39,0.8855,0.017
2026-01-03,JRN009,mobile_web,direct,202,128,14,1,14,1204,3,0.2749,70.97,0.9123,0.0157
2026-01-03,JRN009,mobile_app,organic_search,52,36,6,0,6,516,1,0.1784,71.93,0.8802,0.0194
2026-01-03,JRN009,mobile_app,paid_search,40,22,3,0,3,258,0,0.2402,74.64,0.9166,0.0307
2026-01-03,JRN009,mobile_app,email,25,14,2,0,2,172,0,0.1988,71.68,0.9087,0.0125
2026-01-03,JRN009,mobile_app,direct,31,21,3,0,3,258,0,0.1652,74.23,0.8727,0.0197
2026-01-03,JRN010,desktop,organic_search,634,466,102,4,102,1836,33,0.1508,69.0,0.794,0.017
2026-01-03,JRN010,desktop,paid_search,420,313,64,7,64,1152,26,0.1491,60.29,0.7392,0.0415
2026-01-03,JRN010,desktop,email,262,209,56,4,56,1008,22,0.1772,64.13,0.7522,0.0313
2026-01-03,JRN010,desktop,direct,424,317,91,8,91,1638,20,0.2003,65.58,0.802,0.0146
2026-01-03,JRN010,mobile_web,organic_search,545,391,85,3,85,1530,28,0.3207,68.15,0.7429,0.022
2026-01-03,JRN010,mobile_web,paid_search,422,331,62,4,62,1116,15,0.2819,61.35,0.7274,0.0419
2026-01-03,JRN010,mobile_web,email,305,232,45,3,45,810,17,0.2734,64.0,0.7427,0.0105
2026-01-03,JRN010,mobile_web,direct,376,267,49,4,49,882,13,0.3183,66.92,0.7317,0.0191
2026-01-03,JRN010,mobile_app,organic_search,130,90,22,1,22,396,8,0.1612,64.08,0.7877,0.0238
2026-01-03,JRN010,mobile_app,paid_search,81,61,13,1,13,234,4,0.1973,67.56,0.7286,0.0226
2026-01-03,JRN010,mobile_app,email,60,49,16,1,16,288,5,0.1824,62.14,0.7464,0.0316
2026-01-03,JRN010,mobile_app,direct,93,78,16,0,16,288,4,0.1848,68.66,0.7776,0.0195
2026-01-03,JRN011,desktop,organic_search,148,65,2,2,0,620,0,0.2091,48,0.7988,0.0175
2026-01-03,JRN011,desktop,paid_search,100,42,1,1,0,310,0,0.1755,48,0.7356,0.052
2026-01-03,JRN011,desktop,email,89,49,2,2,0,620,0,0.1782,48,0.7927,0.0258
2026-01-03,JRN011,desktop,direct,103,55,2,2,0,620,0,0.2073,50.1,0.7517,0.0382
2026-01-03,JRN011,mobile_web,organic_search,188,94,2,2,0,620,0,0.2903,48,0.7866,0.032
2026-01-03,JRN011,mobile_web,paid_search,126,52,1,1,0,310,0,0.3211,48.96,0.7217,0.0461
2026-01-03,JRN011,mobile_web,email,100,46,1,1,0,310,0,0.304,48,0.7853,0.0272
2026-01-03,JRN011,mobile_web,direct,145,73,2,2,0,620,0,0.3491,48.98,0.7169,0.0407
2026-01-03,JRN011,mobile_app,organic_search,33,14,0,0,0,0,0,0.1986,48,0.7642,0.0509
2026-01-03,JRN011,mobile_app,paid_search,25,11,0,0,0,0,0,0.2021,50.65,0.7486,0.031
2026-01-03,JRN011,mobile_app,email,25,12,0,0,0,0,0,0.2392,49.27,0.7692,0.0275
2026-01-03,JRN011,mobile_app,direct,25,11,0,0,0,0,0,0.1892,50.86,0.7651,0.0204
2026-01-03,JRN012,desktop,organic_search,208,91,5,0,5,320,1,0.175,56.45,0.9137,0.0207
2026-01-03,JRN012,desktop,paid_search,137,75,3,0,3,192,1,0.2554,49.46,0.879,0.0582
2026-01-03,JRN012,desktop,email,124,69,5,0,5,320,0,0.2215,58.73,0.8716,0.0167
2026-01-03,JRN012,desktop,direct,143,72,3,0,3,192,1,0.2575,56.03,0.917,0.0308
2026-01-03,JRN012,mobile_web,organic_search,216,95,5,0,5,320,1,0.3552,58.28,0.9239,0.0258
2026-01-03,JRN012,mobile_web,paid_search,145,70,3,0,3,192,0,0.2878,55.57,0.8966,0.0328
2026-01-03,JRN012,mobile_web,email,109,55,3,0,3,192,1,0.3006,51.28,0.884,0.0342
2026-01-03,JRN012,mobile_web,direct,193,110,6,0,6,384,1,0.2741,56.7,0.9171,0.0184
2026-01-03,JRN012,mobile_app,organic_search,52,30,2,0,2,128,0,0.2321,53.09,0.8796,0.0375
2026-01-03,JRN012,mobile_app,paid_search,35,20,1,0,1,64,0,0.1716,53.16,0.8846,0.0287
2026-01-03,JRN012,mobile_app,email,25,12,0,0,0,0,0,0.2185,53.69,0.8752,0.0376
2026-01-03,JRN012,mobile_app,direct,36,15,0,0,0,0,0,0.2572,52.22,0.8619,0.0467
2026-01-04,JRN001,desktop,organic_search,580,312,27,1,27,3402,9,0.1798,67.62,0.9324,0.0161
2026-01-04,JRN001,desktop,paid_search,392,218,18,2,18,2268,3,0.2546,67.16,0.9201,0.0235
2026-01-04,JRN001,desktop,email,303,171,12,0,12,1512,3,0.1907,68.02,0.9211,0.0182
2026-01-04,JRN001,desktop,direct,388,228,18,1,18,2268,4,0.1736,66.97,0.871,0.0201
2026-01-04,JRN001,mobile_web,organic_search,588,315,22,2,22,2772,4,0.3517,70.36,0.9017,0.0095
2026-01-04,JRN001,mobile_web,paid_search,487,280,19,1,19,2394,6,0.3045,66.46,0.8836,0.0246
2026-01-04,JRN001,mobile_web,email,387,226,16,1,16,2016,6,0.3084,69.83,0.8764,0.0273
2026-01-04,JRN001,mobile_web,direct,423,203,16,1,16,2016,5,0.326,71.35,0.9195,0.02
2026-01-04,JRN001,mobile_app,organic_search,124,69,6,0,6,756,2,0.1832,65.34,0.8722,0.0298
2026-01-04,JRN001,mobile_app,paid_search,88,50,4,0,4,504,1,0.2187,65.38,0.8835,0.0224
2026-01-04,JRN001,mobile_app,email,63,32,2,0,2,252,0,0.2021,68.97,0.9017,0.0264
2026-01-04,JRN001,mobile_app,direct,99,61,5,0,5,630,1,0.2528,66.57,0.9112,0.0252
2026-01-04,JRN002,desktop,organic_search,868,666,154,9,154,15092,56,0.1863,76.39,0.9086,0.0105
2026-01-04,JRN002,desktop,paid_search,625,437,83,3,83,8134,35,0.2176,75.01,0.9147,0.0287
2026-01-04,JRN002,desktop,email,389,257,48,4,48,4704,11,0.1831,79.44,0.937,0.0072
2026-01-04,JRN002,desktop,direct,564,393,97,8,97,9506,23,0.1666,79.15,0.8834,0.0124
2026-01-04,JRN002,mobile_web,organic_search,788,585,90,9,90,8820,37,0.2497,74.48,0.8934,0.0213
2026-01-04,JRN002,mobile_web,paid_search,690,448,55,4,55,5390,13,0.2952,76.39,0.9111,0.0296
2026-01-04,JRN002,mobile_web,email,403,312,72,3,72,7056,15,0.2891,80.21,0.9318,0.0099
2026-01-04,JRN002,mobile_web,direct,681,505,115,5,115,11270,38,0.2517,78.86,0.8646,0.0208
2026-01-04,JRN002,mobile_app,organic_search,196,154,33,2,33,3234,12,0.1556,80.0,0.8946,0.0067
2026-01-04,JRN002,mobile_app,paid_search,131,90,17,1,17,1666,3,0.1752,79.48,0.86,0.0225
2026-01-04,JRN002,mobile_app,email,84,64,15,1,15,1470,3,0.1508,73.7,0.9315,0.0133
2026-01-04,JRN002,mobile_app,direct,141,104,22,1,22,2156,9,0.2322,74.37,0.9008,0.0173
2026-01-04,JRN003,desktop,organic_search,348,205,28,3,28,2072,7,0.2343,62.58,0.8972,0.0329
2026-01-04,JRN003,desktop,paid_search,253,140,12,0,12,888,4,0.237,62.43,0.8623,0.0483
2026-01-04,JRN003,desktop,email,191,119,14,1,14,1036,3,0.2032,61.12,0.8967,0.037
2026-01-04,JRN003,desktop,direct,243,133,21,1,21,1554,6,0.2004,65.84,0.8881,0.0267
2026-01-04,JRN003,mobile_web,organic_search,407,253,22,2,22,1628,8,0.2809,62.17,0.8817,0.0279
2026-01-04,JRN003,mobile_web,paid_search,258,164,15,0,15,1110,6,0.2583,59.39,0.8618,0.0393
2026-01-04,JRN003,mobile_web,email,174,97,12,1,12,888,5,0.2945,61.14,0.8934,0.0216
2026-01-04,JRN003,mobile_web,direct,250,141,13,1,13,962,3,0.2654,58.54,0.8735,0.0365
2026-01-04,JRN003,mobile_app,organic_search,82,48,6,0,6,444,1,0.2156,63.52,0.9043,0.0217
2026-01-04,JRN003,mobile_app,paid_search,56,32,4,0,4,296,1,0.2348,63.95,0.9065,0.0259
2026-01-04,JRN003,mobile_app,email,38,25,4,0,4,296,1,0.2158,65.69,0.8674,0.0291
2026-01-04,JRN003,mobile_app,direct,59,36,4,0,4,296,1,0.1931,67.23,0.9174,0.0162
2026-01-04,JRN004,desktop,organic_search,314,270,142,14,142,5396,41,0.1702,85.92,0.8801,0.0067
2026-01-04,JRN004,desktop,paid_search,195,167,81,4,81,3078,28,0.1522,83.12,0.881,0.0212
2026-01-04,JRN004,desktop,email,143,122,65,3,65,2470,12,0.1311,83.64,0.8964,0.0108
2026-01-04,JRN004,desktop,direct,199,171,69,5,69,2622,27,0.1632,88.39,0.9322,0.0067
2026-01-04,JRN004,mobile_web,organic_search,274,235,82,7,82,3116,31,0.2482,83.96,0.9021,0.0068
2026-01-04,JRN004,mobile_web,paid_search,207,178,71,5,71,2698,26,0.1965,84.12,0.9108,0.0204
2026-01-04,JRN004,mobile_web,email,148,127,51,4,51,1938,20,0.2548,85.06,0.8917,0.0084
2026-01-04,JRN004,mobile_web,direct,224,192,72,5,72,2736,27,0.2122,86.12,0.9287,0.0079
2026-01-04,JRN004,mobile_app,organic_search,563,484,232,27,232,8816,84,0.0963,83.92,0.8912,0.0078
2026-01-04,JRN004,mobile_app,paid_search,352,302,153,8,153,5814,37,0.1578,86.21,0.9039,0.0207
2026-01-04,JRN004,mobile_app,email,263,226,123,9,123,4674,22,0.1794,84.8,0.9329,0.008
2026-01-04,JRN004,mobile_app,direct,390,335,196,15,196,7448,79,0.1508,87.77,0.9246,0.0071
2026-01-04,JRN005,desktop,organic_search,245,210,54,2,54,1188,21,0.2007,75.15,0.9081,0.0164
2026-01-04,JRN005,desktop,paid_search,209,179,51,4,51,1122,17,0.1626,72.01,0.8868,0.0326
2026-01-04,JRN005,desktop,email,151,123,36,1,36,792,15,0.2017,71.23,0.8834,0.0134
2026-01-04,JRN005,desktop,direct,170,146,57,2,57,1254,22,0.146,71.54,0.8829,0.0154
2026-01-04,JRN005,mobile_web,organic_search,314,270,72,7,72,1584,27,0.2306,69.45,0.9277,0.0137
2026-01-04,JRN005,mobile_web,paid_search,211,181,33,1,33,726,5,0.2208,71.9,0.8995,0.0353
2026-01-04,JRN005,mobile_web,email,166,142,48,5,48,1056,15,0.2795,69.07,0.8629,0.0192
2026-01-04,JRN005,mobile_web,direct,189,162,52,3,52,1144,13,0.2296,72.69,0.866,0.0225
2026-01-04,JRN005,mobile_app,organic_search,54,45,16,1,16,352,3,0.2017,72.04,0.8775,0.0112
2026-01-04,JRN005,mobile_app,paid_search,40,34,8,0,8,176,2,0.1996,73.18,0.8598,0.0337
2026-01-04,JRN005,mobile_app,email,33,28,11,0,11,242,4,0.1542,73.81,0.8663,0.0273
2026-01-04,JRN005,mobile_app,direct,44,36,15,1,15,330,5,0.1949,74.53,0.903,0.0185
2026-01-04,JRN006,desktop,organic_search,438,235,12,12,2,2184,0,0.2364,60.64,0.7431,0.0369
2026-01-04,JRN006,desktop,paid_search,357,203,14,14,1,2548,0,0.2517,61.49,0.7637,0.0377
2026-01-04,JRN006,desktop,email,213,93,8,8,1,1456,0,0.2228,56.97,0.732,0.0247
2026-01-04,JRN006,desktop,direct,303,154,11,11,1,2002,0,0.2278,57.59,0.7726,0.0338
2026-01-04,JRN006,mobile_web,organic_search,515,265,11,11,1,2002,0,0.3516,58.15,0.7609,0.0299
2026-01-04,JRN006,mobile_web,paid_search,396,229,11,11,1,2002,0,0.3312,58.83,0.7688,0.0418
2026-01-04,JRN006,mobile_web,email,237,133,7,7,1,1274,0,0.2657,59.63,0.7777,0.0163
2026-01-04,JRN006,mobile_web,direct,343,192,13,13,2,2366,0,0.3079,58.02,0.7852,0.0237
2026-01-04,JRN006,mobile_app,organic_search,115,59,3,3,0,546,0,0.2057,58.56,0.7346,0.0226
2026-01-04,JRN006,mobile_app,paid_search,73,39,3,3,0,546,0,0.2424,61.35,0.7203,0.0312
2026-01-04,JRN006,mobile_app,email,60,34,2,2,0,364,0,0.179,63.9,0.8022,0.0152
2026-01-04,JRN006,mobile_app,direct,78,39,3,3,0,546,0,0.2472,61.69,0.7459,0.0155
2026-01-04,JRN007,desktop,organic_search,205,88,5,5,0,2300,0,0.1862,52.78,0.9033,0.037
2026-01-04,JRN007,desktop,paid_search,128,65,3,3,0,1380,0,0.2463,53.4,0.8814,0.0391
2026-01-04,JRN007,desktop,email,102,54,3,3,0,1380,0,0.2348,48.33,0.8492,0.0384
2026-01-04,JRN007,desktop,direct,129,67,4,4,0,1840,0,0.2321,53.42,0.8963,0.0209
2026-01-04,JRN007,mobile_web,organic_search,245,112,4,4,0,1840,0,0.2851,53.57,0.8543,0.0283
